"Activity" "Variable" "Subset" "Subject" "Average"
"STANDING" "fBodyAcc-std-Z" "Train" "3" -0.255132038785556
"STANDING" "fBodyAcc-std-Z" "Train" "4" -0.932517305313869
"STANDING" "fBodyAcc-std-Z" "Train" "5" -0.952504995873016
"STANDING" "fBodyAcc-std-Z" "Train" "6" -0.890561677834866
"STANDING" "fBodyAccJerk-mean-X" "Test" "1" -0.314169644349398
"STANDING" "fBodyAccJerk-mean-X" "Test" "2" -0.476190703345238
"STANDING" "fBodyAccJerk-mean-X" "Test" "3" -0.323749941883117
"STANDING" "fBodyAccJerk-mean-X" "Test" "4" -0.989374865806452
"STANDING" "fBodyAccJerk-mean-X" "Test" "5" -0.973983486060606
"STANDING" "fBodyAccJerk-mean-X" "Test" "6" -0.986176051875
"STANDING" "fBodyAccJerk-mean-X" "Train" "1" -0.374470227523721
"STANDING" "fBodyAccJerk-mean-X" "Train" "2" -0.448987705695573
"STANDING" "fBodyAccJerk-mean-X" "Train" "3" -0.176939160417222
"STANDING" "fBodyAccJerk-mean-X" "Train" "4" -0.989806553284671
"STANDING" "fBodyAccJerk-mean-X" "Train" "5" -0.989142870238095
"STANDING" "fBodyAccJerk-mean-X" "Train" "6" -0.981299291455939
"STANDING" "fBodyAccJerk-mean-Y" "Test" "1" -0.250237394963855
"STANDING" "fBodyAccJerk-mean-Y" "Test" "2" -0.523417030357143
"STANDING" "fBodyAccJerk-mean-Y" "Test" "3" -0.288060912435065
"STANDING" "fBodyAccJerk-mean-Y" "Test" "4" -0.978230567096774
"STANDING" "fBodyAccJerk-mean-Y" "Test" "5" -0.95151184969697
"STANDING" "fBodyAccJerk-mean-Y" "Test" "6" -0.982284833958333
"STANDING" "fBodyAccJerk-mean-Y" "Train" "1" -0.256527913386512
"STANDING" "fBodyAccJerk-mean-Y" "Train" "2" -0.427846094744792
"STANDING" "fBodyAccJerk-mean-Y" "Train" "3" -0.200606279451667
"STANDING" "fBodyAccJerk-mean-Y" "Train" "4" -0.979241591021898
"STANDING" "fBodyAccJerk-mean-Y" "Train" "5" -0.976392876944444
"STANDING" "fBodyAccJerk-mean-Y" "Train" "6" -0.968112655555556
"STANDING" "fBodyAccJerk-mean-Z" "Test" "1" -0.496713557108434
"STANDING" "fBodyAccJerk-mean-Z" "Test" "2" -0.655045250357143
"STANDING" "fBodyAccJerk-mean-Z" "Test" "3" -0.52926713274026
"STANDING" "fBodyAccJerk-mean-Z" "Test" "4" -0.985430250860215
"STANDING" "fBodyAccJerk-mean-Z" "Test" "5" -0.96598655959596
"STANDING" "fBodyAccJerk-mean-Z" "Test" "6" -0.9871069928125
"STANDING" "fBodyAccJerk-mean-Z" "Train" "1" -0.378829498539535
"STANDING" "fBodyAccJerk-mean-Z" "Train" "2" -0.58592556484375
"STANDING" "fBodyAccJerk-mean-Z" "Train" "3" -0.31647549312
"STANDING" "fBodyAccJerk-mean-Z" "Train" "4" -0.981545359927007
"STANDING" "fBodyAccJerk-mean-Z" "Train" "5" -0.981185170515873
"STANDING" "fBodyAccJerk-mean-Z" "Train" "6" -0.974629926015326
"STANDING" "fBodyAccJerk-std-X" "Test" "1" -0.450229311761446
"STANDING" "fBodyAccJerk-std-X" "Test" "2" -0.540830828690476
"STANDING" "fBodyAccJerk-std-X" "Test" "3" -0.376808422092208
"STANDING" "fBodyAccJerk-std-X" "Test" "4" -0.987208730215054
"STANDING" "fBodyAccJerk-std-X" "Test" "5" -0.918103875454545
"STANDING" "fBodyAccJerk-std-X" "Test" "6" -0.989541183541667
"STANDING" "fBodyAccJerk-std-X" "Train" "1" -0.351182938409302
"STANDING" "fBodyAccJerk-std-X" "Train" "2" -0.424640516125
"STANDING" "fBodyAccJerk-std-X" "Train" "3" -0.174073905372222
"STANDING" "fBodyAccJerk-std-X" "Train" "4" -0.983692065620438
"STANDING" "fBodyAccJerk-std-X" "Train" "5" -0.965234900238095
"STANDING" "fBodyAccJerk-std-X" "Train" "6" -0.949772242490421
"STANDING" "fBodyAccJerk-std-Y" "Test" "1" -0.199709698192289
"STANDING" "fBodyAccJerk-std-Y" "Test" "2" -0.516779565833333
"STANDING" "fBodyAccJerk-std-Y" "Test" "3" -0.266493943428571
"STANDING" "fBodyAccJerk-std-Y" "Test" "4" -0.97986699172043
"STANDING" "fBodyAccJerk-std-Y" "Test" "5" -0.95487016949495
"STANDING" "fBodyAccJerk-std-Y" "Test" "6" -0.983004442708333
"STANDING" "fBodyAccJerk-std-Y" "Train" "1" -0.191959959428707
"STANDING" "fBodyAccJerk-std-Y" "Train" "2" -0.445734883060417
"STANDING" "fBodyAccJerk-std-Y" "Train" "3" -0.189087716485556
"STANDING" "fBodyAccJerk-std-Y" "Train" "4" -0.98136403919708
"STANDING" "fBodyAccJerk-std-Y" "Train" "5" -0.977831998531746
"STANDING" "fBodyAccJerk-std-Y" "Train" "6" -0.970447819961686
"STANDING" "fBodyAccJerk-std-Z" "Test" "1" -0.58107051
"STANDING" "fBodyAccJerk-std-Z" "Test" "2" -0.70686802047619
"STANDING" "fBodyAccJerk-std-Z" "Test" "3" -0.590027247415584
"STANDING" "fBodyAccJerk-std-Z" "Test" "4" -0.98791996172043
"STANDING" "fBodyAccJerk-std-Z" "Test" "5" -0.974091933939394
"STANDING" "fBodyAccJerk-std-Z" "Test" "6" -0.988932776145833
"STANDING" "fBodyAccJerk-std-Z" "Train" "1" -0.382682802753953
"STANDING" "fBodyAccJerk-std-Z" "Train" "2" -0.664873802760417
"STANDING" "fBodyAccJerk-std-Z" "Train" "3" -0.431678689970556
"STANDING" "fBodyAccJerk-std-Z" "Train" "4" -0.985370447554745
"STANDING" "fBodyAccJerk-std-Z" "Train" "5" -0.985017739166667
"STANDING" "fBodyAccJerk-std-Z" "Train" "6" -0.980078907739464
"STANDING" "fBodyAccMag-mean" "Test" "1" -0.527451459759036
"STANDING" "fBodyAccMag-mean" "Test" "2" -0.414022411190476
"STANDING" "fBodyAccMag-mean" "Test" "3" -0.24458979495974
"STANDING" "fBodyAccMag-mean" "Test" "4" -0.962661163333333
"STANDING" "fBodyAccMag-mean" "Test" "5" -0.941515804242424
"STANDING" "fBodyAccMag-mean" "Test" "6" -0.971899785458333
"STANDING" "fBodyAccMag-mean" "Train" "1" -0.517159051906977
"STANDING" "fBodyAccMag-mean" "Train" "2" -0.4053984546875
"STANDING" "fBodyAccMag-mean" "Train" "3" -0.134784377813889
"STANDING" "fBodyAccMag-mean" "Train" "4" -0.941480391288321
"STANDING" "fBodyAccMag-mean" "Train" "5" -0.965619783492063
"STANDING" "fBodyAccMag-mean" "Train" "6" -0.861737138241379
"STANDING" "fBodyAccMag-std-X" "Test" "1" 0.273394938072289
"STANDING" "fBodyAccMag-std-X" "Test" "2" 0.258827157452381
"STANDING" "fBodyAccMag-std-X" "Test" "3" 0.289066243376623
"STANDING" "fBodyAccMag-std-X" "Test" "4" 0.278334381290323
"STANDING" "fBodyAccMag-std-X" "Test" "5" 0.276645387676768
"STANDING" "fBodyAccMag-std-X" "Test" "6" 0.265216064895833
"STANDING" "fBodyAccMag-std-X" "Train" "1" 0.277623437767442
"STANDING" "fBodyAccMag-std-X" "Train" "2" 0.264432959878125
"STANDING" "fBodyAccMag-std-X" "Train" "3" 0.285846316061111
"STANDING" "fBodyAccMag-std-X" "Train" "4" 0.27050142190146
"STANDING" "fBodyAccMag-std-X" "Train" "5" 0.279110885079365
"STANDING" "fBodyAccMag-std-X" "Train" "6" 0.265824897604981
"STANDING" "fBodyGyro-mean-X" "Test" "1" -0.585278528626506
"STANDING" "fBodyGyro-mean-X" "Test" "2" -0.589740418214286
"STANDING" "fBodyGyro-mean-X" "Test" "3" -0.441130437883117
"STANDING" "fBodyGyro-mean-X" "Test" "4" -0.989853918172043
"STANDING" "fBodyGyro-mean-X" "Test" "5" -0.926105845656566
"STANDING" "fBodyGyro-mean-X" "Test" "6" -0.990506162395833
"STANDING" "fBodyGyro-mean-X" "Train" "1" -0.47302242655814
"STANDING" "fBodyGyro-mean-X" "Train" "2" -0.541996314875
"STANDING" "fBodyGyro-mean-X" "Train" "3" -0.382907603794444
"STANDING" "fBodyGyro-mean-X" "Train" "4" -0.986658160510949
"STANDING" "fBodyGyro-mean-X" "Train" "5" -0.967057677698413
"STANDING" "fBodyGyro-mean-X" "Train" "6" -0.952578222643678
"STANDING" "fBodyGyro-mean-Y" "Test" "1" -0.405714535149036
"STANDING" "fBodyGyro-mean-Y" "Test" "2" -0.524402623809524
"STANDING" "fBodyGyro-mean-Y" "Test" "3" -0.493787158
"STANDING" "fBodyGyro-mean-Y" "Test" "4" -0.983844286451613
"STANDING" "fBodyGyro-mean-Y" "Test" "5" -0.941348901414141
"STANDING" "fBodyGyro-mean-Y" "Test" "6" -0.983013923541667
"STANDING" "fBodyGyro-mean-Y" "Train" "1" -0.382099568356744
"STANDING" "fBodyGyro-mean-Y" "Train" "2" -0.51572597996875
"STANDING" "fBodyGyro-mean-Y" "Train" "3" -0.280590518584444
"STANDING" "fBodyGyro-mean-Y" "Train" "4" -0.972141974489051
"STANDING" "fBodyGyro-mean-Y" "Train" "5" -0.974508691547619
"STANDING" "fBodyGyro-mean-Y" "Train" "6" -0.962789830842912
"STANDING" "fBodyGyro-mean-Z" "Test" "1" -0.411308514590361
"STANDING" "fBodyGyro-mean-Z" "Test" "2" -0.338939153277381
"STANDING" "fBodyGyro-mean-Z" "Test" "3" -0.290050535335065
"STANDING" "fBodyGyro-mean-Z" "Test" "4" -0.970174705913978
"STANDING" "fBodyGyro-mean-Z" "Test" "5" -0.940438473434343
"STANDING" "fBodyGyro-mean-Z" "Test" "6" -0.980827691458333
"STANDING" "fBodyGyro-mean-Z" "Train" "1" -0.342730341253023
"STANDING" "fBodyGyro-mean-Z" "Train" "2" -0.352846572415625
"STANDING" "fBodyGyro-mean-Z" "Train" "3" -0.259821313993333
"STANDING" "fBodyGyro-mean-Z" "Train" "4" -0.967706096751825
"STANDING" "fBodyGyro-mean-Z" "Train" "5" -0.973031675357143
"STANDING" "fBodyGyro-mean-Z" "Train" "6" -0.952832518084291
"STANDING" "fBodyGyro-std" "Test" "1" -0.312884890584337
"STANDING" "fBodyGyro-std" "Test" "2" -0.378927465702381
"STANDING" "fBodyGyro-std" "Test" "3" -0.122464455431169
"STANDING" "fBodyGyro-std" "Test" "4" -0.967666818064516
"STANDING" "fBodyGyro-std" "Test" "5" -0.944338833838384
"STANDING" "fBodyGyro-std" "Test" "6" -0.975038046145833
"STANDING" "fBodyGyro-std" "Train" "1" -0.32813872791814
"STANDING" "fBodyGyro-std" "Train" "2" -0.292348914017708
"STANDING" "fBodyGyro-std" "Train" "3" 0.0515604021677778
"STANDING" "fBodyGyro-std" "Train" "4" -0.954481249087591
"STANDING" "fBodyGyro-std" "Train" "5" -0.969452691587302
"STANDING" "fBodyGyro-std" "Train" "6" -0.903659196950192
"STANDING" "fBodyGyro-std-Y" "Test" "1" -0.342914228581928
"STANDING" "fBodyGyro-std-Y" "Test" "2" -0.369797682142857
"STANDING" "fBodyGyro-std-Y" "Test" "3" -0.494982415831169
"STANDING" "fBodyGyro-std-Y" "Test" "4" -0.978093747311828
"STANDING" "fBodyGyro-std-Y" "Test" "5" -0.935192741212121
"STANDING" "fBodyGyro-std-Y" "Test" "6" -0.98063535375
"STANDING" "fBodyGyro-std-Y" "Train" "1" -0.326202876518605
"STANDING" "fBodyGyro-std-Y" "Train" "2" -0.416680471510417
"STANDING" "fBodyGyro-std-Y" "Train" "3" -0.308778880091111
"STANDING" "fBodyGyro-std-Y" "Train" "4" -0.961770475328467
"STANDING" "fBodyGyro-std-Y" "Train" "5" -0.970862036904762
"STANDING" "fBodyGyro-std-Y" "Train" "6" -0.952705736015326
"STANDING" "fBodyGyro-std-Z" "Test" "1" -0.429328111373494
"STANDING" "fBodyGyro-std-Z" "Test" "2" -0.320423352982143
"STANDING" "fBodyGyro-std-Z" "Test" "3" -0.413424555454545
"STANDING" "fBodyGyro-std-Z" "Test" "4" -0.967710218387097
"STANDING" "fBodyGyro-std-Z" "Test" "5" -0.942839244848485
"STANDING" "fBodyGyro-std-Z" "Test" "6" -0.9827474303125
"STANDING" "fBodyGyro-std-Z" "Train" "1" -0.431156879213954
"STANDING" "fBodyGyro-std-Z" "Train" "2" -0.350174142241146
"STANDING" "fBodyGyro-std-Z" "Train" "3" -0.418149008544444
"STANDING" "fBodyGyro-std-Z" "Train" "4" -0.966237470948905
"STANDING" "fBodyGyro-std-Z" "Train" "5" -0.974302600039682
"STANDING" "fBodyGyro-std-Z" "Train" "6" -0.94943994862069
"STANDING" "tBodyAcc-mean-X" "Test" "1" -0.342193549638554
"STANDING" "tBodyAcc-mean-X" "Test" "2" -0.313223746045238
"STANDING" "tBodyAcc-mean-X" "Test" "3" -0.192462421896104
"STANDING" "tBodyAcc-mean-X" "Test" "4" -0.988956452903226
"STANDING" "tBodyAcc-mean-X" "Test" "5" -0.977806166060606
"STANDING" "tBodyAcc-mean-X" "Test" "6" -0.975389246041667
"STANDING" "tBodyAcc-mean-X" "Train" "1" -0.384437145185116
"STANDING" "tBodyAcc-mean-X" "Train" "2" -0.261593677918385
"STANDING" "tBodyAcc-mean-X" "Train" "3" 0.0113806617138889
"STANDING" "tBodyAcc-mean-X" "Train" "4" -0.985060215109489
"STANDING" "tBodyAcc-mean-X" "Train" "5" -0.990852462063492
"STANDING" "tBodyAcc-mean-X" "Train" "6" -0.942019023295019
"STANDING" "tBodyAcc-mean-Y" "Test" "1" -0.0188928539475904
"STANDING" "tBodyAcc-mean-Y" "Test" "2" -0.0243909862380679
"STANDING" "tBodyAcc-mean-Y" "Test" "3" -0.0149477828344156
"STANDING" "tBodyAcc-mean-Y" "Test" "4" -0.0139055700827957
"STANDING" "tBodyAcc-mean-Y" "Test" "5" -0.0187228469442424
"STANDING" "tBodyAcc-mean-Y" "Test" "6" -0.0174604705833333
"STANDING" "tBodyAcc-mean-Y" "Train" "1" -0.0175808959390698
"STANDING" "tBodyAcc-mean-Y" "Train" "2" -0.02926298529125
"STANDING" "tBodyAcc-mean-Y" "Train" "3" -0.0163711561915556
"STANDING" "tBodyAcc-mean-Y" "Train" "4" -0.0122746721283212
"STANDING" "tBodyAcc-mean-Y" "Train" "5" -0.0168435009843651
"STANDING" "tBodyAcc-mean-Y" "Train" "6" -0.0187964273042912
"STANDING" "tBodyAcc-mean-Z" "Test" "1" -0.108735045240964
"STANDING" "tBodyAcc-mean-Z" "Test" "2" -0.118712029083333
"STANDING" "tBodyAcc-mean-Z" "Test" "3" -0.103178096766234
"STANDING" "tBodyAcc-mean-Z" "Test" "4" -0.113665057569892
"STANDING" "tBodyAcc-mean-Z" "Test" "5" -0.105659422818182
"STANDING" "tBodyAcc-mean-Z" "Test" "6" -0.1061089899125
"STANDING" "tBodyAcc-mean-Z" "Train" "1" -0.109797988711628
"STANDING" "tBodyAcc-mean-Z" "Train" "2" -0.123138363280729
"STANDING" "tBodyAcc-mean-Z" "Train" "3" -0.104187910098333
"STANDING" "tBodyAcc-mean-Z" "Train" "4" -0.104575142932117
"STANDING" "tBodyAcc-mean-Z" "Train" "5" -0.108607168112341
"STANDING" "tBodyAcc-mean-Z" "Train" "6" -0.104213613318008
"STANDING" "tBodyAcc-std-X" "Test" "1" 0.918408371445783
"STANDING" "tBodyAcc-std-X" "Test" "2" 0.845869274880952
"STANDING" "tBodyAcc-std-X" "Test" "3" 0.927884283766234
"STANDING" "tBodyAcc-std-X" "Test" "4" 0.906719994516129
"STANDING" "tBodyAcc-std-X" "Test" "5" 0.932534750909091
"STANDING" "tBodyAcc-std-X" "Test" "6" -0.345612750104167
"STANDING" "tBodyAcc-std-X" "Train" "1" 0.943690500418605
"STANDING" "tBodyAcc-std-X" "Train" "2" 0.90288588171875
"STANDING" "tBodyAcc-std-X" "Train" "3" 0.931503621277778
"STANDING" "tBodyAcc-std-X" "Train" "4" 0.85295295850365
"STANDING" "tBodyAcc-std-X" "Train" "5" 0.942867421587302
"STANDING" "tBodyAcc-std-X" "Train" "6" -0.495506746206897
"STANDING" "tBodyAcc-std-Y" "Test" "1" -0.056487384626506
"STANDING" "tBodyAcc-std-Y" "Test" "2" -0.13448555050119
"STANDING" "tBodyAcc-std-Y" "Test" "3" -0.021674161948052
"STANDING" "tBodyAcc-std-Y" "Test" "4" -0.954829251397849
"STANDING" "tBodyAcc-std-Y" "Test" "5" -0.908640928787879
"STANDING" "tBodyAcc-std-Y" "Test" "6" -0.97946483625
"STANDING" "tBodyAcc-std-Y" "Train" "1" -0.111018188945256
"STANDING" "tBodyAcc-std-Y" "Train" "2" -0.0527749351055729
"STANDING" "tBodyAcc-std-Y" "Train" "3" 0.0138959854003333
"STANDING" "tBodyAcc-std-Y" "Train" "4" -0.94240663459489
"STANDING" "tBodyAcc-std-Y" "Train" "5" -0.956875790833333
"STANDING" "tBodyAcc-std-Y" "Train" "6" -0.881787026977012
"STANDING" "tBodyAcc-std-Z" "Test" "1" -0.334787099349398
"STANDING" "tBodyAcc-std-Z" "Test" "2" -0.281810455595238
"STANDING" "tBodyAcc-std-Z" "Test" "3" -0.316847661077922
"STANDING" "tBodyAcc-std-Z" "Test" "4" -0.957655107526882
"STANDING" "tBodyAcc-std-Z" "Test" "5" -0.933962220808081
"STANDING" "tBodyAcc-std-Z" "Test" "6" -0.983274166458333
"STANDING" "tBodyAcc-std-Z" "Train" "1" -0.219559272383256
"STANDING" "tBodyAcc-std-Z" "Train" "2" -0.197768751122396
"STANDING" "tBodyAcc-std-Z" "Train" "3" -0.193400492561111
"STANDING" "tBodyAcc-std-Z" "Train" "4" -0.938474735883212
"STANDING" "tBodyAcc-std-Z" "Train" "5" -0.955484779087302
"STANDING" "tBodyAcc-std-Z" "Train" "6" -0.897529867789272
"STANDING" "tBodyAccJerk-mean-X" "Test" "1" -0.291207125301205
"STANDING" "tBodyAccJerk-mean-X" "Test" "2" -0.46134644397619
"STANDING" "tBodyAccJerk-mean-X" "Test" "3" -0.294054221494805
"STANDING" "tBodyAccJerk-mean-X" "Test" "4" -0.988522879032258
"STANDING" "tBodyAccJerk-mean-X" "Test" "5" -0.971649205151515
"STANDING" "tBodyAccJerk-mean-X" "Test" "6" -0.985086130104167
"STANDING" "tBodyAccJerk-mean-X" "Train" "1" -0.360399512089767
"STANDING" "tBodyAccJerk-mean-X" "Train" "2" -0.401883888757292
"STANDING" "tBodyAccJerk-mean-X" "Train" "3" -0.129676910509444
"STANDING" "tBodyAccJerk-mean-X" "Train" "4" -0.988594700766423
"STANDING" "tBodyAccJerk-mean-X" "Train" "5" -0.988149057698413
"STANDING" "tBodyAccJerk-mean-X" "Train" "6" -0.978798102988506
"STANDING" "tBodyAccJerk-mean-Y" "Test" "1" 0.0182220761036145
"STANDING" "tBodyAccJerk-mean-Y" "Test" "2" 0.017711583172619
"STANDING" "tBodyAccJerk-mean-Y" "Test" "3" -0.00356595184025974
"STANDING" "tBodyAccJerk-mean-Y" "Test" "4" 0.00680723566247312
"STANDING" "tBodyAccJerk-mean-Y" "Test" "5" 0.0120911539317677
"STANDING" "tBodyAccJerk-mean-Y" "Test" "6" 0.0102174799967708
"STANDING" "tBodyAccJerk-mean-Y" "Train" "1" 0.013389488745814
"STANDING" "tBodyAccJerk-mean-Y" "Train" "2" 0.0157142262203125
"STANDING" "tBodyAccJerk-mean-Y" "Train" "3" 0.00512080002055555
"STANDING" "tBodyAccJerk-mean-Y" "Train" "4" 0.0064176023525
"STANDING" "tBodyAccJerk-mean-Y" "Train" "5" 0.00928249515373016
"STANDING" "tBodyAccJerk-mean-Y" "Train" "6" 0.0156533764313027
"STANDING" "tBodyAccJerk-mean-Z" "Test" "1" 0.0110331282795181
"STANDING" "tBodyAccJerk-mean-Z" "Test" "2" -0.000435591225595238
"STANDING" "tBodyAccJerk-mean-Z" "Test" "3" -0.0163914926168831
"STANDING" "tBodyAccJerk-mean-Z" "Test" "4" 0.00298825238627097
"STANDING" "tBodyAccJerk-mean-Z" "Test" "5" -0.00426891881945455
"STANDING" "tBodyAccJerk-mean-Z" "Test" "6" -0.00394846453864583
"STANDING" "tBodyAccJerk-mean-Z" "Train" "1" -0.00299886540497674
"STANDING" "tBodyAccJerk-mean-Z" "Train" "2" -0.00692311114557292
"STANDING" "tBodyAccJerk-mean-Z" "Train" "3" -0.00959029638444444
"STANDING" "tBodyAccJerk-mean-Z" "Train" "4" -0.00413847164021898
"STANDING" "tBodyAccJerk-mean-Z" "Train" "5" -0.00400318039005159
"STANDING" "tBodyAccJerk-mean-Z" "Train" "6" -0.0127365235833103
"STANDING" "tBodyAccJerk-std-X" "Test" "1" -0.0374580498825301
"STANDING" "tBodyAccJerk-std-X" "Test" "2" -0.0243861934142857
"STANDING" "tBodyAccJerk-std-X" "Test" "3" -0.0624681450272727
"STANDING" "tBodyAccJerk-std-X" "Test" "4" -0.0349505640107527
"STANDING" "tBodyAccJerk-std-X" "Test" "5" -0.0245533028070707
"STANDING" "tBodyAccJerk-std-X" "Test" "6" -0.02359735173125
"STANDING" "tBodyAccJerk-std-X" "Train" "1" -0.0240355191655814
"STANDING" "tBodyAccJerk-std-X" "Train" "2" 0.0490059369828125
"STANDING" "tBodyAccJerk-std-X" "Train" "3" -0.0217490631727778
"STANDING" "tBodyAccJerk-std-X" "Train" "4" -0.039737069159854
"STANDING" "tBodyAccJerk-std-X" "Train" "5" -0.0272726739512302
"STANDING" "tBodyAccJerk-std-X" "Train" "6" -0.0106142102539464
"STANDING" "tBodyAccJerk-std-Y" "Test" "1" -0.200504819698795
"STANDING" "tBodyAccJerk-std-Y" "Test" "2" -0.503804784285714
"STANDING" "tBodyAccJerk-std-Y" "Test" "3" -0.253137744350649
"STANDING" "tBodyAccJerk-std-Y" "Test" "4" -0.978215957526882
"STANDING" "tBodyAccJerk-std-Y" "Test" "5" -0.951329495959596
"STANDING" "tBodyAccJerk-std-Y" "Test" "6" -0.982016355625
"STANDING" "tBodyAccJerk-std-Y" "Train" "1" -0.199742165072093
"STANDING" "tBodyAccJerk-std-Y" "Train" "2" -0.416384846994792
"STANDING" "tBodyAccJerk-std-Y" "Train" "3" -0.166633030891117
"STANDING" "tBodyAccJerk-std-Y" "Train" "4" -0.97946989310219
"STANDING" "tBodyAccJerk-std-Y" "Train" "5" -0.97622998297619
"STANDING" "tBodyAccJerk-std-Y" "Train" "6" -0.968064147049808
"STANDING" "tBodyAccJerk-std-Z" "Test" "1" -0.539542665421687
"STANDING" "tBodyAccJerk-std-Z" "Test" "2" -0.681495654761905
"STANDING" "tBodyAccJerk-std-Z" "Test" "3" -0.560469599038961
"STANDING" "tBodyAccJerk-std-Z" "Test" "4" -0.987392174408602
"STANDING" "tBodyAccJerk-std-Z" "Test" "5" -0.970648627979798
"STANDING" "tBodyAccJerk-std-Z" "Test" "6" -0.988752416979167
"STANDING" "tBodyAccJerk-std-Z" "Train" "1" -0.38042462256093
"STANDING" "tBodyAccJerk-std-Z" "Train" "2" -0.62579333015625
"STANDING" "tBodyAccJerk-std-Z" "Train" "3" -0.374089887555611
"STANDING" "tBodyAccJerk-std-Z" "Train" "4" -0.984135072372263
"STANDING" "tBodyAccJerk-std-Z" "Train" "5" -0.983793045753968
"STANDING" "tBodyAccJerk-std-Z" "Train" "6" -0.978013344942529
"STANDING" "tBodyAccJerkMag-mean" "Test" "1" -0.300424056121687
"STANDING" "tBodyAccJerkMag-mean" "Test" "2" -0.485385898690476
"STANDING" "tBodyAccJerkMag-mean" "Test" "3" -0.245652291012987
"STANDING" "tBodyAccJerkMag-mean" "Test" "4" -0.985607603763441
"STANDING" "tBodyAccJerkMag-mean" "Test" "5" -0.957593855454545
"STANDING" "tBodyAccJerkMag-mean" "Test" "6" -0.986116393958333
"STANDING" "tBodyAccJerkMag-mean" "Train" "1" -0.260173907055814
"STANDING" "tBodyAccJerkMag-mean" "Train" "2" -0.424153226614583
"STANDING" "tBodyAccJerkMag-mean" "Train" "3" -0.102234980411389
"STANDING" "tBodyAccJerkMag-mean" "Train" "4" -0.981659074927007
"STANDING" "tBodyAccJerkMag-mean" "Train" "5" -0.981865139325397
"STANDING" "tBodyAccJerkMag-mean" "Train" "6" -0.973111119885057
"STANDING" "tBodyAccJerkMag-std" "Test" "1" -0.344934594520482
"STANDING" "tBodyAccJerkMag-std" "Test" "2" -0.279634447666667
"STANDING" "tBodyAccJerkMag-std" "Test" "3" -0.265545073766234
"STANDING" "tBodyAccJerkMag-std" "Test" "4" -0.96232826311828
"STANDING" "tBodyAccJerkMag-std" "Test" "5" -0.921468271414141
"STANDING" "tBodyAccJerkMag-std" "Test" "6" -0.973012825833333
"STANDING" "tBodyAccJerkMag-std" "Train" "1" -0.266556754335767
"STANDING" "tBodyAccJerkMag-std" "Train" "2" -0.262797828185573
"STANDING" "tBodyAccJerkMag-std" "Train" "3" -0.138742901970556
"STANDING" "tBodyAccJerkMag-std" "Train" "4" -0.951194255656934
"STANDING" "tBodyAccJerkMag-std" "Train" "5" -0.961072624603175
"STANDING" "tBodyAccJerkMag-std" "Train" "6" -0.903202561724138
"STANDING" "tBodyAccMag-mean" "Test" "1" -0.385276545060241
"STANDING" "tBodyAccMag-mean" "Test" "2" -0.333554996619048
"STANDING" "tBodyAccMag-mean" "Test" "3" -0.111253918532468
"STANDING" "tBodyAccMag-mean" "Test" "4" -0.960651422258065
"STANDING" "tBodyAccMag-mean" "Test" "5" -0.936358890707071
"STANDING" "tBodyAccMag-mean" "Test" "6" -0.970284249375
"STANDING" "tBodyAccMag-mean" "Train" "1" -0.385166562049674
"STANDING" "tBodyAccMag-mean" "Train" "2" -0.292875906046875
"STANDING" "tBodyAccMag-mean" "Train" "3" 0.0382182134721111
"STANDING" "tBodyAccMag-mean" "Train" "4" -0.939517174693431
